timestamp,open,high,low,close,volume
2022-01-03,1797.0239,1803.2115,1784.2139,1800.6523,912262
2022-01-04,1804.6149,1809.9791,1802.8899,1806.6719,869582
2022-01-05,1788.4814,1806.6912,1786.9126,1802.3566,905578
2022-01-06,1794.2505,1801.0919,1783.6458,1787.0016,914877
2022-01-07,1781.0206,1787.5756,1769.7753,1779.5178,941664
2022-01-10,1769.105,1771.3219,1761.7426,1762.5753,964950
2022-01-11,1775.8962,1779.0453,1762.9313,1764.253,898507
2022-01-12,1788.8176,1797.7366,1781.5699,1788.6829,886233
2022-01-13,1769.826,1796.2375,1762.9431,1780.5236,1011452
2022-01-14,1764.8552,1779.6991,1751.2191,1770.1295,821954
2022-01-17,1772.2856,1780.5161,1766.8133,1779.4443,914096
2022-01-18,1783.4429,1800.4728,1781.6445,1786.4314,1093471
2022-01-19,1789.4165,1796.6752,1787.443,1788.9416,758216
2022-01-20,1761.1608,1787.1731,1759.1376,1772.9937,924683
2022-01-21,1775.1198,1776.229,1768.6268,1773.0956,1040272
2022-01-24,1777.0999,1802.3833,1776.7845,1786.092,858135
2022-01-25,1764.608,1786.8477,1759.2922,1762.8606,1202686
2022-01-26,1754.7855,1770.0175,1752.5209,1755.4262,792190
2022-01-27,1721.1686,1726.6355,1714.8726,1722.9699,1118358
2022-01-28,1701.0753,1706.0428,1699.4819,1701.4896,1131925
2022-01-31,1668.0176,1672.9325,1665.3943,1671.0242,1084273
2022-02-01,1664.2793,1671.7012,1659.8864,1667.684,996579
2022-02-02,1638.017,1653.7357,1622.5237,1647.2568,1045927
2022-02-03,1652.1463,1653.509,1644.7115,1652.3095,948319
2022-02-04,1665.665,1672.1142,1654.2433,1655.4809,1087282
2022-02-07,1663.8799,1668.6898,1645.53,1652.9676,935071
2022-02-08,1619.5543,1630.5623,1606.55,1612.4497,1004555
2022-02-09,1608.1229,1611.8521,1596.7327,1604.3484,1107647
2022-02-10,1600.5146,1622.4139,1592.6659,1604.1318,939959
2022-02-11,1614.2386,1615.6316,1604.8093,1606.5126,1000791
2022-02-14,1582.3756,1587.4788,1578.8147,1582.6717,1043572
2022-02-15,1575.3182,1584.6066,1574.5493,1575.6799,923257
2022-02-16,1559.3677,1565.5852,1555.6802,1560.883,1123589
2022-02-17,1549.3257,1560.6576,1537.0692,1548.8509,1057213
2022-02-18,1563.6464,1568.6917,1562.4896,1565.9181,907890
2022-02-21,1553.4335,1560.2736,1552.4452,1553.8674,1024244
2022-02-22,1548.2881,1556.6298,1546.3908,1553.9059,964520
2022-02-23,1566.3049,1571.6742,1557.6929,1568.2583,972174
2022-02-24,1571.5348,1572.4887,1556.3986,1559.6784,1028842
2022-02-25,1558.121,1558.5712,1554.1759,1558.4825,963551
2022-02-28,1559.5096,1560.8301,1553.9723,1560.7512,1094817
2022-03-01,1565.0661,1572.914,1556.6165,1562.2937,958328
2022-03-02,1547.4557,1554.5886,1537.8162,1543.8117,1090006
2022-03-03,1539.7906,1546.0071,1520.8874,1545.5285,1004471
2022-03-04,1566.139,1569.7733,1563.0357,1567.2212,1072680
2022-03-07,1548.426,1553.2716,1534.7379,1543.7009,956914
2022-03-08,1558.9704,1561.4646,1552.8898,1557.5694,955568
2022-03-09,1560.6096,1570.1498,1556.2188,1559.9754,899344
2022-03-10,1558.5752,1578.2462,1549.1583,1550.5433,1033123
2022-03-11,1578.8516,1590.927,1577.1648,1582.4266,1057058
2022-03-14,1595.5331,1598.5025,1593.8764,1595.0931,1146542
